OFFENCE_CODE,OFFENCE_DESCRIPTION,anzsoc,anzsoc_group_code_name,IS_DRIVING_UNDER_INFLUENCE_FLG,violent,alcohol,drug
9971,"Person fails to state full name, residential address, date of birth, or to produce prescribed document  evidence of identity or entitlement to travel, on demand by Customs officer",1541,"1541: Resist or hinder government official (excluding police officer, justice official or government security officer)",N,,,
9973,"Person fails to produce evidence of identity, entitlement to travel, or other matters, on demand by Customs officer",1541,"1541: Resist or hinder government official (excluding police officer, justice official or government security officer)",N,,,
7943,Breach Sentence Of Community Work,1529,"1529: Breach of community-based order, nec",N,,,
T103,Changing Business Domicle Without Authority,1624,1624: Transport regulation offences,N,,,
T608,Hirer Of Rental Vehicle Supplying False Name And Address,1624,1624: Transport regulation offences,N,,,
T504,Curtails Passenger Service Without Authority,1624,1624: Transport regulation offences,N,,,
9796,Offences Re Spawning Fish,1691,1691: Environmental regulation offences,N,,,
D351,Operated A Motor Vehicle Causing Sustained Loss Of Traction,412,0412: Dangerous or negligent operation (driving) of a vehicle,N,,,
3483,Cheating,1321,1321: Betting and gambling offences,N,,,
3300,Liquor Offences,1322,1322: Liquor and tobacco offences,N,,,
9085,Takes Forfeited Goods/Vehicle/Craft,1694,1694: Import/export regulations,N,,,
9801,Offences Re Buying Selling Possessing Fish,1691,1691: Environmental regulation offences,N,,,
3573,Invade Pitch Of Major Sporting Event,1319,"1319: Disorderly conduct, nec",N,,,
B173,Endangered Safety,499,"0499: Other dangerous or negligent acts endangering persons, nec",N,,,
3310,Licensees Liquor Offences,1322,1322: Liquor and tobacco offences,N,,,
U503,Acting As Agent For An Unlicensed Transport Service,1624,1624: Transport regulation offences,N,,,
A810,Drove while 2 or more QD in blood - listed QD over high-risk - 3rd or sub,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
R535,Endangered Safety,499,"0499: Other dangerous or negligent acts endangering persons, nec",N,,,
9865,Breach Of The Maritime Transport Act 1994,1631,1631: Commercial/industry/financial regulation,N,,,
8633,Breach Civil Aviation Regs,1624,1624: Transport regulation offences,N,,,
T708,Exceeded Taxicab Certificate Of Loading Maximum,1624,1624: Transport regulation offences,N,,,
U211,Failing To Produce Permit For Carriage Of Goods,1624,1624: Transport regulation offences,N,,,
2977,Operator Did Not Hold Certificate,1324,1324: Prostitution offences,N,,,
T727,Taxi Licensee Permits Breach Of Driving Hours,1624,1624: Transport regulation offences,N,,,
B142,Resisting Traffic Officer In The Execution Of His Duty,1562,1562: Resist or hinder police officer or justice official,N,,,
9327,Breach Of Community Work,1521,1521: Breach of community service order,N,,,
K173,Failed To Ensure Appropriate Area Knowledge Certificate Held,1624,1624: Transport regulation offences,N,,,
A811,Drove while 2 or more QD in blood - Unlisted QD with CIT - 3rd or sub,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
9517,Having Unguarded Machinery,1623,1623: Occupational health and safety offences,N,,,
3314,Licensee Supply Proh'/Permit Proh' Persons On Premises,1322,1322: Liquor and tobacco offences,N,,,
3320,Managers Liquor Offences,1322,1322: Liquor and tobacco offences,N,,,
T612,Unlicensed Rental Service,1624,1624: Transport regulation offences,N,,,
3529,Other Inciting/Encouraging Offences,1319,"1319: Disorderly conduct, nec",N,,,
A530,Drove With Excess Breath Alcohol 3Rd Or Subsequent,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
A330,Drove With Excess Blood Alcohol 3Rd Or Subsequent,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
9797,Did Use Hook Contrary To Gazette Notice,1691,1691: Environmental regulation offences,N,,,
9247,Breach Law Practitioners Act,1631,1631: Commercial/industry/financial regulation,N,,,
T404,Unauthorised Alteration To Passenger Service Vehicle Seating,1624,1624: Transport regulation offences,N,,,
T303,Failing To Carry Rail Exemption Certificate,1624,1624: Transport regulation offences,N,,,
3324,Managers Supply Proh'/Permit Proh' Persons On Premises,1322,1322: Liquor and tobacco offences,N,,,
6231,Casting Poison,1334,1334: Cruelty to animals,N,,,
9518,Other Offence Machinery Act,1623,1623: Occupational health and safety offences,N,,,
T503,Breach Of Passenger Service Licence Timetable,1624,1624: Transport regulation offences,N,,,
3330,Minors Re Liquor,1322,1322: Liquor and tobacco offences,N,,,
3412,Bookmaking (Second Offence),1321,1321: Betting and gambling offences,N,,,
3255,Poss Needle Syringe Etc For Cannabis,1099,"1099: Other illicit drug offences, nec",N,,,1
9261,Pretending To Be Registered Plumber,1631,1631: Commercial/industry/financial regulation,N,,,
T610,Overloading Rental Vehicle,1624,1624: Transport regulation offences,N,,,
U401,Permitting Use Of Depot For Breach Of Rail,1624,1624: Transport regulation offences,N,,,
T803,Failing To Destroy Vehicle Authority,1624,1624: Transport regulation offences,N,,,
6885,Failed to Produce/Permit Inspection of Firearm/Security,1129,"1129: Regulated weapons/explosives offences, nec",N,,,
6943,W/out Reasonable Excuse Fail to Provide Information to Firearms Registry,1129,"1129: Regulated weapons/explosives offences, nec",N,,,
6945,Fail to Notify Loss/Theft/Dest Non-Prohibited Firearm/Restricted Weapon,1129,"1129: Regulated weapons/explosives offences, nec",N,,,
6983,Fail to Notify Loss/Theft/Destruction - Prohibited Item,1119,"1119: Prohibited weapons/explosives offences, nec",N,,,
7165,Breach Explosives Act 1957,1129,"1129: Regulated weapons/explosives offences, nec",N,,,
6738,Breach Camping Ground Regulations,1691,1691: Environmental regulation offences,N,,,
9847,National Parks (Infringement Offences) Regulations 2019,1631,1631: Commercial/industry/financial regulation,N,,,
K113,Taxi Organisation Failed To Provide Telephone System,1624,1624: Transport regulation offences,N,,,
Y901,Police Nontraffic Prosecution,9999,9999: Inadequate data provided,N,,,
T107,Unlicensed Taxi Service,1624,1624: Transport regulation offences,N,,,
K102,Carried On Unlicensed Service 2Nd Or Subsequent Offence,1624,1624: Transport regulation offences,N,,,
A217,Zero Alcohol Licensee's Breath Contained Alcohol - over 250mcgs,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
5134,Wilful Damage - Graffiti Sec 11,1212,1212: Graffiti,N,,,
A205,Zero Alcohol Licensee's Breath Contained Alcohol - Not Over 400 mcgs,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
7133,Communicate With Prisoner/Inmate,1563,1563: Prison regulation offences,N,,,
A215,Zero Alcohol Licensee's Blood Contained Alcohol - not over 50mgms,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
6334,Breach Of Wildlife Act,1691,1691: Environmental regulation offences,N,,,
9416,Slaughter Stock Not In Apprvd Place,1621,1621: Sanitation offences,N,,,
2983,Breach Restrictions Advertising Sex Services,1324,1324: Prostitution offences,N,,,
8172,Failure To Report M/Acc Within 24 Hours (Injury Involved),1439,"1439: Regulatory driving offences, nec",N,,,
9357,Offence of reckless conduct in respect of duty,1629,"1629: Public health and safety offences, nec",N,,,
9480,Breach of Water Services Act 2021 (Imprisonable),1621,1621: Sanitation offences,N,,,
W717,Reckless conduct in respect of duty,1624,1624: Transport regulation offences,N,,,
9386,Refuses/Wilfully Neglects Answer Question,1549,"1549: Offences against government operations, nec",N,,,
3340,Unlicensed Supply & Use Re Liquor,1322,1322: Liquor and tobacco offences,N,,,
3350,Offences By Patrons Re Liquor,1322,1322: Liquor and tobacco offences,N,,,
8192,Unlicensed Person Driving Excess Blood Alcoh Level,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
9799,Offence Against Smokefree Environ Act,1631,1631: Commercial/industry/financial regulation,N,,,
D523,Careless Or Inconsiderate Vehicle Operation Causing Injury (On A Road),412,0412: Dangerous or negligent operation (driving) of a vehicle,N,,,
K136,Operated An Unregistered Passenger Service,1624,1624: Transport regulation offences,N,,,
K137,Abandoned A Registered Passenger Service,1624,1624: Transport regulation offences,N,,,
K141,Party To Offence Of Unlicensed Transport Service - 2nd Or Sub Offence,1624,1624: Transport regulation offences,N,,,
K151,Unlicensed Rail Service Second Or Subsequent Offence,1624,1624: Transport regulation offences,N,,,
K153,Acted As Agent For Unlicensed Rail Service 2Nd Or Subsequent,1624,1624: Transport regulation offences,N,,,
K183,Used An Unlicensed Transport Service,1624,1624: Transport regulation offences,N,,,
K104,Acted As Agent For Unlicensed Service 2Nd Or Subsequent,1624,1624: Transport regulation offences,N,,,
9417,Dress Carcasses Not In Approvd Place,1621,1621: Sanitation offences,N,,,
9072,Other Offences Local Government Act 2002,1549,"1549: Offences against government operations, nec",N,,,
D503,Careless Or Inconsiderate Driving Causing Death Or Injury (On A Road),412,0412: Dangerous or negligent operation (driving) of a vehicle,N,,,
3743,Offences Against Property (Relationships) Act 1976,1532,1532: Breach of non-violence order,N,,,
R603,Unauthorised Commercial Activity On A Road - Christchurch City,1624,1624: Transport regulation offences,N,,,
A501,Driving With Excess Breath Alcohol Level,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
9674,Breach Financial Reporting Act 1993,931,0931: Fraudulent trade practices,N,,,
6563,Posting Of Objectionable Thing,1549,"1549: Offences against government operations, nec",N,,,
A213,Zero Alcohol Licensee's Breath Contained Alcohol - not over 250mcgs,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
7378,Other Offence Shipping & Seaman Act,1624,1624: Transport regulation offences,N,,,
A514,Driving With Excess Breath Alcohol Level Exceeds 1000,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
A301,Driving With Excess Blood Alcohol Level,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
8194,Unlicensed Person Drive Excess Breath Alcoh Level,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
A507,Unlicensed Person Driving Excess Breath Alc,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
8127,Drove With Excess Breath/Alcohol,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
A515,Licensed Person Driving With Excess Breath Alcohol Level,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
A516,Aid/Permit Person To Drive Excess Breath,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
A627,Drove In Transport Service With Excess Blood Alcohol Content,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
8193,Licensed Person Driving Excess Breath Alcohol Level,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
W550,Seafarers breath alcohol level exceeded 250 mcgs per litre of breath,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
W551,Seafarers blood alcohol level exceeded 50 mgs per 100 mls of blood,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
A314,Driving With Excess Blood Alcohol Level Exceeds 200,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
8128,Drove With Excess Blood Alcohol,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
A320,Licensed Person With Excess Blood Alcohol Level,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
A519,Person Und 20 Yr Exceed Breath Alcohol Limit,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
A204,Alcohol Interlock Licensee's Breath Contained Alcohol - Not Over 400 mcgs,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
A318,Aid/Permit Driving With Excess Blood Alcohol,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
A212,Alcohol Interlock Licensee's Breath Contained Alcohol - not over 250mcgs,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
A502,Aid/Permit Dic,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
A637,Transport Service Driver Breath Alcohol Level Over 400 Mcgs Per Litre,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
A662,Transport Driver Under 20 Breath Contained Alcohol - Over 150 mcg,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
3522,Inciting Others To Obstruct/Resist/Hinder,1319,"1319: Disorderly conduct, nec",N,,,
9514,Interfering With Safety Device-Facty,1623,1623: Occupational health and safety offences,N,,,
6243,Deposits/Leave Dangerous Litter Public Place,1229,"1229: Environmental pollution, nec",N,,,
T602,Permitting Unlicensed Driver To Drive Rental Vehicle,1624,1624: Transport regulation offences,N,,,
3816,Publish Reports Without Court Consent,1569,"1569: Offences against justice procedures, nec",N,,,
6871,Obstructs Police,1129,"1129: Regulated weapons/explosives offences, nec",N,,,
T713,Breach Of Taxicab Licence,1624,1624: Transport regulation offences,N,,,
9222,Offences Against A Warrant Officer,1541,"1541: Resist or hinder government official (excluding police officer, justice official or government security officer)",N,,,
M212,Failed To Make Wage And Other Records Available On Demand,1439,"1439: Regulatory driving offences, nec",N,,,
9373,Breach Shop Trading Hours Act,1631,1631: Commercial/industry/financial regulation,N,,,
3360,Miscellaneous Liquor Offences,1322,1322: Liquor and tobacco offences,N,,,
A214,Alcohol Interlock Licensee's Blood Contained Alcohol - not over 50mgms,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
A325,Aided Person Under 20 To Exceed Blood Alcohol Limit,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
T210,Fails Surrender Va Or Gsl,1624,1624: Transport regulation offences,N,,,
A327,Aided Person Under 20 To Drive - Blood Contained Alcohol - Over 30 mgm,1431,1431: Exceed the prescribed content of alcohol or other substance limit,Y,,1,
9334,Other Offence Fisheries Act,1691,1691: Environmental regulation offences,N,,,
9399,Other Breaches Fisheries Act 1996,1691,1691: Environmental regulation offences,N,,,
E987,Exceeded 110 km/h posted speed limit,1432,1432: Exceed the legal speed limit,N,,,
9337,Breach Oyster Fishing Regs,1691,1691: Environmental regulation offences,N,,,
3370,Employees Liquor Offences,1322,1322: Liquor and tobacco offences,N,,,
